"Stichtagdatjahr","DatenstandCd","HAArtLevel1Sort","HAArtLevel1Cd","HAArtLevel1Lang","HASTWESort","HASTWECd","HASTWELang","RaumSort","RaumCd","RaumLang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","AnzHA","HAPreisWohnflaeche","HAMedianPreis","HASumPreis"
2016,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",2,"2","2-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",3,"3","3-Zimmer","1–3",19200,1440000,K
2016,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",4,"4","4-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",5,"5","5-Zimmer","1–3",13586,1970000,K
2016,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",6,"6","6-Zimmer und mehr","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",1,"1","1-Zimmer","6",16340,618310,4936627
2016,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",2,"2","2-Zimmer","6",21930,1495000,8323231
2016,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",3,"3","3-Zimmer","6–10",17447,2837500,25075142
2016,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",4,"4","4-Zimmer","1–3",21270,4340000,K
2016,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",5,"5","5-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",6,"6","6-Zimmer und mehr","1–3",10779,6640000,K
2016,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",1,"1","1-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",2,"2","2-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",3,"3","3-Zimmer","1–3",15342,1795000,K
2016,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",4,"4","4-Zimmer","1–3",15500,1550000,K
2016,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",5,"5","5-Zimmer","1–3",12887,2500000,K
2016,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",6,"6","6-Zimmer und mehr","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",1,"1","1-Zimmer","6",10125,880000,4250000
2016,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",2,"2","2-Zimmer","7",12115,738000,5258000
2016,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",3,"3","3-Zimmer","16",11027,935000,14535000
2016,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",4,"4","4-Zimmer","9",9450,1100000,9988000
2016,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",5,"5","5-Zimmer","1–3",4565,525000,K
2016,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",6,"6","6-Zimmer und mehr","1–3",7463,1515000,K
2016,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",1,"1","1-Zimmer","1–3",8333,250000,K
2016,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",2,"2","2-Zimmer","4–6",12300,738000,3648000
2016,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",3,"3","3-Zimmer","1–3",8963,705000,K
2016,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",4,"4","4-Zimmer","1–3",8471,762000,K
2016,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",5,"5","5-Zimmer","1–3",4565,525000,K
2016,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",6,"6","6-Zimmer und mehr","1–3",7463,1515000,K
2016,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",1,"1","1-Zimmer","3–5",10357,890000,4000000
2016,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",2,"2","2-Zimmer","1–3",12107,805000,K
2016,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",3,"3","3-Zimmer","13–15",11027,975000,13125000
2016,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",4,"4","4-Zimmer","6–8",10480,1225000,7561000
2016,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",5,"5","5-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",92,"092","Altstetten",6,"6","6-Zimmer und mehr","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",1,"1","1-Zimmer","1–3",7500,570000,K
2016,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",2,"2","2-Zimmer","17",11250,645000,10651000
2016,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",3,"3","3-Zimmer","26",10395,900000,22884000
2016,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",4,"4","4-Zimmer","13",11212,1350000,16395000
2016,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",5,"5","5-Zimmer","1–9",10551,1580000,14837400
2016,"D",1,"22","Kauf",1,"J","Ja",100,"10","Kreis 10",6,"6","6-Zimmer und mehr","1–3",10377,1650000,K
2016,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",1,"1","1-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",2,"2","2-Zimmer","1–3",9200,460000,K
2016,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",3,"3","3-Zimmer","6",9733,750000,4680000
2016,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",4,"4","4-Zimmer","8",11294,1467000,10742000
2016,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",5,"5","5-Zimmer","1–6",11086,1590000,9736000
2016,"D",1,"22","Kauf",1,"J","Ja",101,"101","Höngg",6,"6","6-Zimmer und mehr","1–3",10377,1650000,K
2016,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",1,"1","1-Zimmer","1–3",7500,570000,K
2016,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",2,"2","2-Zimmer","14–16",11964,690000,9219000
2016,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",3,"3","3-Zimmer","20",10572,925000,18204000
2016,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",4,"4","4-Zimmer","5",11212,1060000,5653000
2016,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",5,"5","5-Zimmer","1–3",10388,1340000,K
2016,"D",1,"22","Kauf",1,"J","Ja",102,"102","Wipkingen",6,"6","6-Zimmer und mehr","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",1,"1","1-Zimmer","2–6",11011,312500,625000
2016,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",2,"2","2-Zimmer","17",8339,635000,11400704
2016,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",3,"3","3-Zimmer","32",8473,757500,25851746
2016,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",4,"4","4-Zimmer","36",8475,1065000,40190500
2016,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",5,"5","5-Zimmer","14",10455,1560000,24608220
2016,"D",1,"22","Kauf",1,"J","Ja",110,"11","Kreis 11",6,"6","6-Zimmer und mehr","1-3",7467,1120000,3708000
2016,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",1,"1","1-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",2,"2","2-Zimmer","5–7",7204,605000,3920000
2016,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",3,"3","3-Zimmer","11",7347,693630,6880000
2016,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",4,"4","4-Zimmer","19",8313,1120000,20084500
2016,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",5,"5","5-Zimmer","7-9",10000,1495000,10130000
2016,"D",1,"22","Kauf",1,"J","Ja",111,"111","Affoltern",6,"6","6-Zimmer und mehr","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",1,"1","1-Zimmer","1–3",15194,471000,K
2016,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",2,"2","2-Zimmer","1–3",8339,467000,K
2016,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",3,"3","3-Zimmer","7",8786,615000,5196000
2016,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",4,"4","4-Zimmer","8",11113,1145000,10000000
2016,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",5,"5","5-Zimmer","1–3",12880,2355000,K
2016,"D",1,"22","Kauf",1,"J","Ja",115,"115","Oerlikon",6,"6","6-Zimmer und mehr","1–3",8779,1668000,K
2016,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",1,"1","1-Zimmer","1–3",6828,154000,K
2016,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",2,"2","2-Zimmer","9",10600,930000,7013704
2016,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",3,"3","3-Zimmer","14",10183,955000,13775746
2016,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",4,"4","4-Zimmer","9",7900,920000,10106000
2016,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",5,"5","5-Zimmer","4–6",10000,1580000,9768220
2016,"D",1,"22","Kauf",1,"J","Ja",119,"119","Seebach",6,"6","6-Zimmer und mehr","1–3",6800,1020000,K
2016,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",1,"1","1-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",2,"2","2-Zimmer","1–3",7333,440000,K
2016,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",3,"3","3-Zimmer","4-6",4950,350000,2559000
2016,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",4,"4","4-Zimmer","10",8735,1111000,10183000
2016,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",5,"5","5-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",6,"6","6-Zimmer und mehr","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",1,"1","1-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",2,"2","2-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",3,"3","3-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",4,"4","4-Zimmer","1–3",6960,870000,K
2016,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",5,"5","5-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",6,"6","6-Zimmer und mehr","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",1,"1","1-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",2,"2","2-Zimmer","1–3",7333,440000,K
2016,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",3,"3","3-Zimmer","3–5",5132,390000,2249000
2016,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",4,"4","4-Zimmer","1–3",1599,86000,K
2016,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",5,"5","5-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",6,"6","6-Zimmer und mehr","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",1,"1","1-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",2,"2","2-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",3,"3","3-Zimmer","1–3",4769,310000,K
2016,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",4,"4","4-Zimmer","4–8",9020,1123000,9227000
2016,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",5,"5","5-Zimmer","0",,,
2016,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",1,"1","1-Zimmer","27",12152,410000,13985503
2017,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",2,"2","2-Zimmer","114",12209,899150,109401535
2017,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",3,"3","3-Zimmer","126",12136,1110000,155590315
2017,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",4,"4","4-Zimmer","179",11862,1450000,279380083
2017,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",5,"5","5-Zimmer","70",12554,1867500,150489100
2017,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",6,"6","6-Zimmer und mehr","30",13675,3055000,112113700
2017,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",1,"1","1-Zimmer","1–3",18103,525000,K
2017,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",2,"2","2-Zimmer","1–3",14308,930000,K
2017,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",3,"3","3-Zimmer","1–3",14176,1081540,K
2017,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",4,"4","4-Zimmer","1–3",11405,2099230,K
2017,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",6,"6","6-Zimmer und mehr","1–3",8957,1675000,K
2017,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",1,"1","1-Zimmer","1–3",18103,525000,K
2017,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",3,"3","3-Zimmer","1–3",14176,1081540,K
2017,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",4,"4","4-Zimmer","1–3",11405,2099230,K
2017,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",6,"6","6-Zimmer und mehr","1–3",8957,1675000,K
2017,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",3,"3","3-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",4,"4","4-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",2,"2","2-Zimmer","1–3",14308,930000,K
2017,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",3,"3","3-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",4,"4","4-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",3,"3","3-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",4,"4","4-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",1,"1","1-Zimmer","2–6",12041,541920,1083846
2017,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",2,"2","2-Zimmer","1–3",14552,1240850,K
2017,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",3,"3","3-Zimmer","11",15542,1600000,16456154
2017,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",4,"4","4-Zimmer","17",14669,1995000,32835643
2017,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",5,"5","5-Zimmer","7",13896,2660000,17530000
2017,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",6,"6","6-Zimmer und mehr","2–6",14769,3012500,6025000
2017,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",1,"1","1-Zimmer","1–3",8368,203850,K
2017,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",3,"3","3-Zimmer","2–4",12441,1200000,4881154
2017,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",4,"4","4-Zimmer","4–6",14835,1597500,6855000
2017,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",5,"5","5-Zimmer","1–3",12715,2660000,K
2017,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",6,"6","6-Zimmer und mehr","1–3",15992,3790000,K
2017,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",3,"3","3-Zimmer","1–3",7345,830000,K
2017,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",4,"4","4-Zimmer","1–3",9600,960000,K
2017,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",1,"1","1-Zimmer","1–3",15714,880000,K
2017,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",2,"2","2-Zimmer","1–3",14552,1240850,K
2017,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",3,"3","3-Zimmer","6",16552,1835000,10745000
2017,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",4,"4","4-Zimmer","10",16231,2297500,23000643
2017,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",5,"5","5-Zimmer","4–6",16995,2842500,11485000
2017,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",6,"6","6-Zimmer und mehr","1–3",13545,2235000,K
2017,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",1,"1","1-Zimmer","1–3",12174,840000,K
2017,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",2,"2","2-Zimmer","23",12588,1030000,24865000
2017,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",3,"3","3-Zimmer","6",13317,1465000,8040000
2017,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",4,"4","4-Zimmer","13",12541,1720000,20892000
2017,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",5,"5","5-Zimmer","1–3",12778,1725000,K
2017,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",6,"6","6-Zimmer und mehr","1–3",12723,2990000,K
2017,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",2,"2","2-Zimmer","1–3",11923,1240000,K
2017,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",3,"3","3-Zimmer","1–3",14628,780000,K
2017,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",4,"4","4-Zimmer","1–3",9141,920000,K
2017,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",5,"5","5-Zimmer","1–3",12778,1725000,K
2017,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",3,"3","3-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",4,"4","4-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",1,"1","1-Zimmer","1–3",12174,840000,K
2017,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",2,"2","2-Zimmer","20–22",12595,1020000,23625000
2017,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",3,"3","3-Zimmer","3–5",13317,1570000,6480000
2017,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",4,"4","4-Zimmer","10–12",12651,1760000,19052000
2017,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",6,"6","6-Zimmer und mehr","1–3",12723,2990000,K
2017,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",1,"1","1-Zimmer","7",8621,250000,1872500
2017,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",2,"2","2-Zimmer","1–3",10957,515000,K
2017,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",3,"3","3-Zimmer","1–3",10395,790000,K
2017,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",4,"4","4-Zimmer","1–3",11176,1520000,K
2017,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",3,"3","3-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",4,"4","4-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",3,"3","3-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",4,"4","4-Zimmer","1–3",11176,1520000,K
2017,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",1,"1","1-Zimmer","7",8621,250000,1872500
2017,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",2,"2","2-Zimmer","1–3",10957,515000,K
2017,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",3,"3","3-Zimmer","1–3",10395,790000,K
2017,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",4,"4","4-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",5,"5","5-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",1,"1","1-Zimmer","1–3",18103,1050000,K
2017,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",2,"2","2-Zimmer","34",11148,793100,33154166
2017,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",3,"3","3-Zimmer","29",11118,1322500,41065100
2017,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",4,"4","4-Zimmer","19",10466,1444300,31425800
2017,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",5,"5","5-Zimmer","1-3",11256,2420000,11219100
2017,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",1,"1","1-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",2,"2","2-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",3,"3","3-Zimmer","1–3",11118,845000,K
2017,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",4,"4","4-Zimmer","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",5,"5","5-Zimmer","1–3",11256,2420000,K
2017,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",1,"1","1-Zimmer","1–3",18103,1050000,K
2017,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",2,"2","2-Zimmer","34",11148,793100,33154166
2017,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",3,"3","3-Zimmer","26–28",11102,1343750,40220100
2017,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",4,"4","4-Zimmer","19",10466,1444300,31425800
2017,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",5,"5","5-Zimmer","1–3",16523,4399550,K
2017,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",6,"6","6-Zimmer und mehr","0",,,
2017,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",1,"1","1-Zimmer","2–6",13455,586000,1172000
